"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","DateTime"
"68116",0.226,0,243.17,1,0,0,0,2007-02-02 00:39:00
"68117",0.224,0,242.42,1,0,0,0,2007-02-02 00:40:00
"68118",0.31,0.078,241.84,1.4,0,0,0,2007-02-02 00:41:00
"68119",0.332,0.118,241.41,1.4,0,0,0,2007-02-02 00:42:00
"68120",0.33,0.122,242.38,1.4,0,0,0,2007-02-02 00:43:00
"68121",0.33,0.122,242.38,1.4,0,0,0,2007-02-02 00:44:00
"68122",0.328,0.124,242.27,1.4,0,0,0,2007-02-02 00:45:00
"68123",0.326,0.124,242.33,1.4,0,0,0,2007-02-02 00:46:00
"68124",0.326,0.124,242.76,1.4,0,0,0,2007-02-02 00:47:00
"68125",0.324,0.122,242.32,1.4,0,0,0,2007-02-02 00:48:00
"68126",0.322,0.122,242.16,1.4,0,0,0,2007-02-02 00:49:00
"68127",0.322,0.124,242.37,1.4,0,0,0,2007-02-02 00:50:00
"68128",0.322,0.128,243.12,1.4,0,0,0,2007-02-02 00:51:00
"68129",0.32,0.126,242.94,1.4,0,0,0,2007-02-02 00:52:00
"68130",0.384,0.19,242.6,1.8,0,0,0,2007-02-02 00:53:00
"68131",0.394,0.226,241.72,1.8,0,0,0,2007-02-02 00:54:00
"68132",0.394,0.224,241.74,1.8,0,0,0,2007-02-02 00:55:00
"68133",0.334,0.14,241.9,1.4,0,0,0,2007-02-02 00:56:00
"68134",0.3,0.092,242.28,1.2,0,0,0,2007-02-02 00:57:00
"68135",0.3,0.094,242.52,1.2,0,0,0,2007-02-02 00:58:00
"68136",0.296,0.092,241.91,1.2,0,0,0,2007-02-02 00:59:00
"68137",0.39,0.214,241.98,1.8,0,0,0,2007-02-02 01:00:00
"68138",0.378,0.216,241.96,1.8,0,1,0,2007-02-02 01:01:00
"68139",0.376,0.218,242.1,1.8,0,2,0,2007-02-02 01:02:00
"68140",0.376,0.216,242.04,1.8,0,1,0,2007-02-02 01:03:00
"68141",0.34,0.16,241.94,1.6,0,1,0,2007-02-02 01:04:00
"68142",0.306,0.108,241.48,1.4,0,2,0,2007-02-02 01:05:00
"68143",0.306,0.108,241.59,1.4,0,1,0,2007-02-02 01:06:00
"68144",0.306,0.108,241.51,1.4,0,2,0,2007-02-02 01:07:00
"68145",0.306,0.108,241.74,1.4,0,1,0,2007-02-02 01:08:00
"68146",0.306,0.112,242.43,1.4,0,1,0,2007-02-02 01:09:00
"68147",0.308,0.114,242.92,1.4,0,2,0,2007-02-02 01:10:00
"68148",0.306,0.112,242.71,1.4,0,1,0,2007-02-02 01:11:00
"68149",0.306,0.112,242.68,1.4,0,1,0,2007-02-02 01:12:00
"68150",0.308,0.12,244.08,1.4,0,2,0,2007-02-02 01:13:00
"68151",0.306,0.12,244.06,1.4,0,1,0,2007-02-02 01:14:00
"68152",0.306,0.118,243.98,1.4,0,1,0,2007-02-02 01:15:00
"68153",0.304,0.118,243.67,1.4,0,2,0,2007-02-02 01:16:00
"68154",0.302,0.116,243.38,1.4,0,1,0,2007-02-02 01:17:00
"68155",0.3,0.112,242.75,1.2,0,1,0,2007-02-02 01:18:00
"68156",0.3,0.112,242.74,1.2,0,2,0,2007-02-02 01:19:00
"68157",0.296,0.108,241.4,1.2,0,1,0,2007-02-02 01:20:00
"68158",0.372,0.186,241.41,1.8,0,1,0,2007-02-02 01:21:00
"68159",0.406,0.242,241.47,2,0,1,0,2007-02-02 01:22:00
"68160",0.4,0.24,241.09,1.8,0,1,0,2007-02-02 01:23:00
"68161",0.4,0.244,241.63,1.8,0,2,0,2007-02-02 01:24:00
"68162",0.398,0.242,241.52,1.8,0,1,0,2007-02-02 01:25:00
"68163",0.396,0.242,241.57,1.8,0,1,0,2007-02-02 01:26:00
"68164",0.394,0.242,241.42,1.8,0,1,0,2007-02-02 01:27:00
"68165",0.392,0.244,241.69,1.8,0,1,0,2007-02-02 01:28:00
"68166",0.39,0.242,241.49,1.8,0,2,0,2007-02-02 01:29:00
"68167",0.388,0.242,241.41,1.8,0,1,0,2007-02-02 01:30:00
"68168",0.358,0.188,241.43,1.6,0,1,0,2007-02-02 01:31:00
"68169",0.318,0.122,241.82,1.4,0,0,0,2007-02-02 01:32:00
"68170",0.316,0.122,241.82,1.4,0,0,0,2007-02-02 01:33:00
"68171",0.318,0.122,242.19,1.4,0,0,0,2007-02-02 01:34:00
"68172",0.318,0.124,242.58,1.4,0,0,0,2007-02-02 01:35:00
"68173",0.254,0,242.62,1,0,0,0,2007-02-02 01:36:00
"68174",0.222,0,241.76,1,0,0,0,2007-02-02 01:37:00
"68175",0.312,0.086,241.29,1.4,0,0,0,2007-02-02 01:38:00
"68176",0.298,0.09,241.47,1.2,0,0,0,2007-02-02 01:39:00
"68177",0.3,0.09,241.57,1.2,0,0,0,2007-02-02 01:40:00
"68178",0.3,0.092,241.95,1.2,0,0,0,2007-02-02 01:41:00
"68179",0.298,0.092,241.81,1.2,0,0,0,2007-02-02 01:42:00
"68180",0.296,0.09,241.83,1.2,0,0,0,2007-02-02 01:43:00
"68181",0.296,0.092,242.27,1.2,0,0,0,2007-02-02 01:44:00
"68182",0.296,0.094,242.56,1.2,0,0,0,2007-02-02 01:45:00
"68183",0.294,0.094,242.74,1.2,0,0,0,2007-02-02 01:46:00
"68184",0.294,0.096,243.06,1.2,0,0,0,2007-02-02 01:47:00
"68185",0.272,0.062,243.21,1.2,0,0,0,2007-02-02 01:48:00
"68186",0.224,0,243.08,1,0,0,0,2007-02-02 01:49:00
"68187",0.224,0,242.61,1,0,0,0,2007-02-02 01:50:00
"68188",0.224,0,242.35,1,0,0,0,2007-02-02 01:51:00
"68189",0.222,0,242.05,1,0,0,0,2007-02-02 01:52:00
"68190",0.222,0,241.82,1,0,0,0,2007-02-02 01:53:00
"68191",0.224,0,242.44,1,0,0,0,2007-02-02 01:54:00
"68192",0.224,0,242.4,1,0,0,0,2007-02-02 01:55:00
"68193",0.222,0,242.07,1,0,0,0,2007-02-02 01:56:00
"68194",0.22,0,240.97,1,0,0,0,2007-02-02 01:57:00
"68195",0.22,0,241.3,1,0,0,0,2007-02-02 01:58:00
"68196",0.22,0,240.92,1,0,0,0,2007-02-02 01:59:00
"68197",0.22,0,241.16,1,0,0,0,2007-02-02 02:00:00
"68198",0.262,0,242.71,1.2,0,0,0,2007-02-02 02:01:00
"68199",0.338,0.13,243.46,1.4,0,0,0,2007-02-02 02:02:00
"68200",0.334,0.132,243.88,1.4,0,0,0,2007-02-02 02:03:00
"68201",0.332,0.13,243.73,1.4,0,0,0,2007-02-02 02:04:00
"68202",0.33,0.13,243.46,1.4,0,0,0,2007-02-02 02:05:00
"68203",0.328,0.13,243.53,1.4,0,0,0,2007-02-02 02:06:00
"68204",0.326,0.128,243.19,1.4,0,0,0,2007-02-02 02:07:00
"68205",0.326,0.128,243.14,1.4,0,0,0,2007-02-02 02:08:00
"68206",0.324,0.13,243.52,1.4,0,0,0,2007-02-02 02:09:00
"68207",0.324,0.134,244.22,1.4,0,0,0,2007-02-02 02:10:00
"68208",0.324,0.132,243.85,1.4,0,0,0,2007-02-02 02:11:00
"68209",0.322,0.13,243.56,1.4,0,0,0,2007-02-02 02:12:00
"68210",0.322,0.132,244.14,1.4,0,0,0,2007-02-02 02:13:00
"68211",0.322,0.132,244.16,1.4,0,0,0,2007-02-02 02:14:00
"68212",0.322,0.132,243.91,1.4,0,0,0,2007-02-02 02:15:00
"68213",0.278,0.07,243.78,1.2,0,0,0,2007-02-02 02:16:00
"68214",0.226,0,244.25,1,0,0,0,2007-02-02 02:17:00
"68215",0.23,0,245.38,1,0,0,0,2007-02-02 02:18:00
"68216",0.23,0,246.1,1,0,0,0,2007-02-02 02:19:00
"68217",0.232,0,246.57,1,0,0,0,2007-02-02 02:20:00
"68218",0.232,0,246.39,1,0,0,0,2007-02-02 02:21:00
"68219",0.306,0.084,245.73,1.4,0,0,0,2007-02-02 02:22:00
"68220",0.306,0.106,245.24,1.4,0,0,0,2007-02-02 02:23:00
"68221",0.306,0.106,245.16,1.4,0,0,0,2007-02-02 02:24:00
"68222",0.306,0.106,244.96,1.2,0,0,0,2007-02-02 02:25:00
"68223",0.306,0.106,245.06,1.4,0,0,0,2007-02-02 02:26:00
"68224",0.304,0.106,245.08,1.2,0,0,0,2007-02-02 02:27:00
"68225",0.302,0.104,244.64,1.2,0,0,0,2007-02-02 02:28:00
"68226",0.3,0.102,244.23,1.2,0,0,0,2007-02-02 02:29:00
"68227",0.298,0.102,244.34,1.2,0,0,0,2007-02-02 02:30:00
"68228",0.3,0.104,244.77,1.2,0,0,0,2007-02-02 02:31:00
"68229",0.274,0.066,245.35,1.2,0,0,0,2007-02-02 02:32:00
"68230",0.228,0,244.94,1,0,0,0,2007-02-02 02:33:00
"68231",0.226,0,243.89,1,0,0,0,2007-02-02 02:34:00
"68232",0.226,0,243.79,1,0,0,0,2007-02-02 02:35:00
"68233",0.228,0,244.72,1,0,0,0,2007-02-02 02:36:00
"68234",0.228,0,244.87,1,0,0,0,2007-02-02 02:37:00
"68235",0.228,0,244.82,1,0,0,0,2007-02-02 02:38:00
"68236",0.228,0,244.65,1,0,0,0,2007-02-02 02:39:00
"68237",0.226,0,243.87,1,0,0,0,2007-02-02 02:40:00
"68238",0.226,0,243.55,1,0,0,0,2007-02-02 02:41:00
"68239",0.338,0.114,243.69,1.6,0,0,0,2007-02-02 02:42:00
"68240",0.338,0.134,244.63,1.4,0,0,0,2007-02-02 02:43:00
"68241",0.334,0.136,244.63,1.4,0,0,0,2007-02-02 02:44:00
"68242",0.334,0.136,244.71,1.4,0,0,0,2007-02-02 02:45:00
"68243",0.332,0.134,244.65,1.4,0,0,0,2007-02-02 02:46:00
"68244",0.33,0.136,245.05,1.4,0,0,0,2007-02-02 02:47:00
"68245",0.328,0.132,244.39,1.4,0,0,0,2007-02-02 02:48:00
"68246",0.328,0.132,244.29,1.4,0,0,0,2007-02-02 02:49:00
"68247",0.326,0.132,244.34,1.4,0,0,0,2007-02-02 02:50:00
"68248",0.324,0.13,243.98,1.4,0,0,0,2007-02-02 02:51:00
"68249",0.324,0.132,244.19,1.4,0,0,0,2007-02-02 02:52:00
"68250",0.322,0.128,243.59,1.4,0,0,0,2007-02-02 02:53:00
"68251",0.322,0.132,244.43,1.4,0,0,0,2007-02-02 02:54:00
"68252",0.322,0.132,244.09,1.4,0,0,0,2007-02-02 02:55:00
"68253",0.296,0.094,243.41,1.2,0,0,0,2007-02-02 02:56:00
"68254",0.224,0,243.09,1,0,0,0,2007-02-02 02:57:00
"68255",0.226,0,243.43,1,0,0,0,2007-02-02 02:58:00
"68256",0.224,0,243.15,1,0,0,0,2007-02-02 02:59:00
"68257",0.226,0,243.89,1,0,0,0,2007-02-02 03:00:00
"68258",0.226,0,244.15,1,0,0,0,2007-02-02 03:01:00
"68259",0.226,0,243.94,1,0,0,0,2007-02-02 03:02:00
"68260",0.226,0,243.73,1,0,0,0,2007-02-02 03:03:00
"68261",0.224,0,243.08,1,0,0,0,2007-02-02 03:04:00
"68262",0.226,0,243.41,1,0,0,0,2007-02-02 03:05:00
"68263",0.268,0,243.94,1.2,0,0,0,2007-02-02 03:06:00
"68264",0.304,0.102,244.25,1.2,0,0,0,2007-02-02 03:07:00
"68265",0.304,0.1,243.95,1.2,0,0,0,2007-02-02 03:08:00
"68266",0.304,0.098,243.68,1.2,0,0,0,2007-02-02 03:09:00
"68267",0.302,0.1,243.83,1.2,0,0,0,2007-02-02 03:10:00
"68268",0.3,0.098,243.41,1.2,0,0,0,2007-02-02 03:11:00
"68269",0.298,0.094,242.85,1.2,0,0,0,2007-02-02 03:12:00
"68270",0.298,0.098,243.44,1.2,0,0,0,2007-02-02 03:13:00
"68271",0.296,0.096,243.18,1.2,0,0,0,2007-02-02 03:14:00
"68272",0.296,0.096,243.2,1.2,0,0,0,2007-02-02 03:15:00
"68273",0.284,0.08,242.89,1.2,0,0,0,2007-02-02 03:16:00
"68274",0.224,0,242.68,1,0,0,0,2007-02-02 03:17:00
"68275",0.224,0,243.18,1,0,0,0,2007-02-02 03:18:00
"68276",0.226,0,243.35,1,0,0,0,2007-02-02 03:19:00
"68277",0.226,0,244,1,0,0,0,2007-02-02 03:20:00
"68278",0.226,0,244.09,1,0,0,0,2007-02-02 03:21:00
"68279",0.302,0.072,243.94,1.4,0,0,0,2007-02-02 03:22:00
"68280",0.338,0.13,243.9,1.4,0,0,0,2007-02-02 03:23:00
"68281",0.334,0.132,244.17,1.4,0,0,0,2007-02-02 03:24:00
"68282",0.334,0.132,244.4,1.4,0,0,0,2007-02-02 03:25:00
"68283",0.332,0.132,244.44,1.4,0,0,0,2007-02-02 03:26:00
"68284",0.376,0.18,244.69,1.8,0,0,0,2007-02-02 03:27:00
"68285",0.414,0.268,245.49,2,0,0,0,2007-02-02 03:28:00
"68286",0.412,0.266,245.26,2,0,2,0,2007-02-02 03:29:00
"68287",0.408,0.26,244.39,2,0,1,0,2007-02-02 03:30:00
"68288",0.408,0.256,243.58,2,0,1,0,2007-02-02 03:31:00
"68289",0.406,0.254,243.34,2,0,2,0,2007-02-02 03:32:00
"68290",0.404,0.252,242.89,2,0,1,0,2007-02-02 03:33:00
"68291",0.402,0.248,242.2,1.8,0,2,0,2007-02-02 03:34:00
"68292",0.4,0.244,241.8,1.8,0,1,0,2007-02-02 03:35:00
"68293",0.4,0.248,242.23,1.8,0,1,0,2007-02-02 03:36:00
"68294",0.312,0.122,242.51,1.4,0,2,0,2007-02-02 03:37:00
"68295",0.306,0.112,242.55,1.4,0,1,0,2007-02-02 03:38:00
"68296",0.306,0.114,242.93,1.4,0,2,0,2007-02-02 03:39:00
"68297",0.308,0.118,243.82,1.4,0,1,0,2007-02-02 03:40:00
"68298",0.308,0.118,244.1,1.4,0,1,0,2007-02-02 03:41:00
"68299",0.306,0.118,243.84,1.4,0,2,0,2007-02-02 03:42:00
"68300",0.302,0.112,242.68,1.2,0,1,0,2007-02-02 03:43:00
"68301",0.3,0.11,242.24,1.2,0,1,0,2007-02-02 03:44:00
"68302",0.3,0.108,241.9,1.2,0,1,0,2007-02-02 03:45:00
"68303",0.3,0.11,242.35,1.2,0,2,0,2007-02-02 03:46:00
"68304",0.3,0.112,242.66,1.2,0,1,0,2007-02-02 03:47:00
"68305",0.298,0.112,242.72,1.2,0,1,0,2007-02-02 03:48:00
"68306",0.298,0.108,242.04,1.2,0,1,0,2007-02-02 03:49:00
"68307",0.296,0.108,241.85,1.2,0,2,0,2007-02-02 03:50:00
"68308",0.39,0.216,242.22,1.8,0,1,0,2007-02-02 03:51:00
"68309",0.372,0.216,242.22,1.8,0,1,0,2007-02-02 03:52:00
"68310",0.372,0.214,241.99,1.8,0,1,0,2007-02-02 03:53:00
"68311",0.37,0.214,242.13,1.8,0,2,0,2007-02-02 03:54:00
"68312",0.37,0.214,242.17,1.8,0,1,0,2007-02-02 03:55:00
"68313",0.368,0.216,242.39,1.8,0,1,0,2007-02-02 03:56:00
"68314",0.37,0.222,243.27,1.8,0,1,0,2007-02-02 03:57:00
"68315",0.32,0.14,244.05,1.4,0,1,0,2007-02-02 03:58:00
"68316",0.296,0.1,243.5,1.2,0,0,0,2007-02-02 03:59:00
"68317",0.292,0.092,243.06,1.2,0,0,0,2007-02-02 04:00:00
"68318",0.224,0,242.22,1,0,0,0,2007-02-02 04:01:00
"68319",0.278,0,242.72,1.2,0,0,0,2007-02-02 04:02:00
"68320",0.336,0.126,242.93,1.4,0,0,0,2007-02-02 04:03:00
"68321",0.334,0.128,243.02,1.4,0,0,0,2007-02-02 04:04:00
"68322",0.33,0.126,242.65,1.4,0,0,0,2007-02-02 04:05:00
"68323",0.33,0.126,242.72,1.4,0,0,0,2007-02-02 04:06:00
"68324",0.326,0.122,242.25,1.4,0,0,0,2007-02-02 04:07:00
"68325",0.324,0.12,241.62,1.4,0,0,0,2007-02-02 04:08:00
"68326",0.324,0.122,241.94,1.4,0,0,0,2007-02-02 04:09:00
"68327",0.322,0.122,242.1,1.4,0,0,0,2007-02-02 04:10:00
"68328",0.32,0.122,242.06,1.4,0,0,0,2007-02-02 04:11:00
"68329",0.32,0.122,242.31,1.4,0,0,0,2007-02-02 04:12:00
"68330",0.32,0.122,242.14,1.4,0,0,0,2007-02-02 04:13:00
"68331",0.32,0.124,242.53,1.4,0,0,0,2007-02-02 04:14:00
"68332",0.318,0.122,242.23,1.4,0,0,0,2007-02-02 04:15:00
"68333",0.318,0.124,242.34,1.4,0,0,0,2007-02-02 04:16:00
"68334",0.228,0,242.53,1,0,0,0,2007-02-02 04:17:00
"68335",0.224,0,242.96,1,0,0,0,2007-02-02 04:18:00
"68336",0.226,0,242.97,1,0,0,0,2007-02-02 04:19:00
"68337",0.226,0,243.13,1,0,0,0,2007-02-02 04:20:00
"68338",0.226,0,243.15,1,0,0,0,2007-02-02 04:21:00
"68339",0.224,0,242.79,1,0,0,0,2007-02-02 04:22:00
"68340",0.224,0,242.78,1,0,0,0,2007-02-02 04:23:00
"68341",0.226,0,243.33,1,0,0,0,2007-02-02 04:24:00
"68342",0.226,0,243.58,1,0,0,0,2007-02-02 04:25:00
"68343",0.23,0,243.82,1,0,0,0,2007-02-02 04:26:00
"68344",0.246,0,242.69,1,0,0,0,2007-02-02 04:27:00
"68345",0.246,0,241.86,1,0,0,0,2007-02-02 04:28:00
"68346",0.222,0,241.69,1,0,0,0,2007-02-02 04:29:00
"68347",0.222,0,241.94,1,0,0,0,2007-02-02 04:30:00
"68348",0.224,0,242.68,1,0,0,0,2007-02-02 04:31:00
"68349",0.224,0,242.6,1,0,0,0,2007-02-02 04:32:00
"68350",0.224,0,243.31,1,0,0,0,2007-02-02 04:33:00
"68351",0.226,0,243.79,1,0,0,0,2007-02-02 04:34:00
"68352",0.26,0,243.92,1.2,0,0,0,2007-02-02 04:35:00
"68353",0.302,0.098,243.37,1.2,0,0,0,2007-02-02 04:36:00
"68354",0.302,0.098,243.53,1.2,0,0,0,2007-02-02 04:37:00
"68355",0.304,0.1,243.94,1.2,0,0,0,2007-02-02 04:38:00
"68356",0.302,0.098,243.54,1.2,0,0,0,2007-02-02 04:39:00
"68357",0.3,0.096,243.38,1.2,0,0,0,2007-02-02 04:40:00
"68358",0.3,0.096,243.38,1.2,0,0,0,2007-02-02 04:41:00
"68359",0.342,0.134,242.68,1.6,0,0,0,2007-02-02 04:42:00
"68360",0.408,0.23,242.86,1.8,0,0,0,2007-02-02 04:43:00
"68361",0.404,0.234,243.37,1.8,0,0,0,2007-02-02 04:44:00
"68362",0.372,0.188,242.83,1.6,0,0,0,2007-02-02 04:45:00
"68363",0.328,0.124,242.89,1.4,0,0,0,2007-02-02 04:46:00
"68364",0.346,0.112,242.38,1.4,0,0,0,2007-02-02 04:47:00
"68365",0.346,0.11,242.16,1.4,0,0,0,2007-02-02 04:48:00
"68366",0.34,0.11,241.88,1.4,0,0,0,2007-02-02 04:49:00
"68367",0.338,0.122,242.24,1.4,0,0,0,2007-02-02 04:50:00
"68368",0.336,0.122,242.44,1.4,0,0,0,2007-02-02 04:51:00
"68369",0.334,0.122,242.2,1.4,0,0,0,2007-02-02 04:52:00
"68370",0.332,0.12,241.67,1.4,0,0,0,2007-02-02 04:53:00
"68371",0.33,0.12,241.72,1.4,0,0,0,2007-02-02 04:54:00
"68372",0.33,0.12,241.63,1.4,0,0,0,2007-02-02 04:55:00
"68373",0.328,0.12,241.76,1.4,0,0,0,2007-02-02 04:56:00
"68374",0.25,0,241.63,1,0,0,0,2007-02-02 04:57:00
"68375",0.234,0,241.56,1,0,0,0,2007-02-02 04:58:00
"68376",0.232,0,241.29,1,0,0,0,2007-02-02 04:59:00
"68377",0.232,0,241.81,1,0,0,0,2007-02-02 05:00:00
"68378",0.234,0,242.55,1,0,0,0,2007-02-02 05:01:00
"68379",0.234,0,242.8,1,0,0,0,2007-02-02 05:02:00
"68380",0.232,0,242.4,1,0,0,0,2007-02-02 05:03:00
"68381",0.232,0,242.21,1,0,0,0,2007-02-02 05:04:00
"68382",0.23,0,240.92,1,0,0,0,2007-02-02 05:05:00
"68383",0.228,0,241.03,1,0,0,0,2007-02-02 05:06:00
"68384",0.23,0,241.3,1,0,0,0,2007-02-02 05:07:00
"68385",0.23,0,241.58,1,0,0,0,2007-02-02 05:08:00
"68386",0.23,0,242.16,1,0,0,0,2007-02-02 05:09:00
"68387",0.23,0,241.8,1,0,0,0,2007-02-02 05:10:00
"68388",0.23,0,242.21,1,0,0,0,2007-02-02 05:11:00
"68389",0.23,0,242.69,1,0,0,0,2007-02-02 05:12:00
"68390",0.23,0,241.97,1,0,0,0,2007-02-02 05:13:00
"68391",0.23,0,242.52,1,0,0,0,2007-02-02 05:14:00
"68392",0.228,0,241.45,1,0,0,0,2007-02-02 05:15:00
"68393",0.228,0,241.5,1,0,0,0,2007-02-02 05:16:00
"68394",0.228,0,241.88,1,0,0,0,2007-02-02 05:17:00
"68395",0.228,0,242.04,1,0,0,0,2007-02-02 05:18:00
"68396",0.228,0,242.17,1,0,0,0,2007-02-02 05:19:00
"68397",0.25,0,241.85,1.2,0,0,0,2007-02-02 05:20:00
"68398",0.304,0.09,241.76,1.2,0,0,0,2007-02-02 05:21:00
"68399",0.304,0.094,242.41,1.2,0,0,0,2007-02-02 05:22:00
"68400",0.412,0.21,242.49,2,0,0,0,2007-02-02 05:23:00
"68401",0.412,0.226,241.87,1.8,0,0,0,2007-02-02 05:24:00
"68402",0.406,0.222,241.27,1.8,0,0,0,2007-02-02 05:25:00
"68403",0.404,0.224,241.4,1.8,0,0,0,2007-02-02 05:26:00
"68404",0.396,0.222,241.14,1.8,0,0,0,2007-02-02 05:27:00
"68405",0.392,0.218,240.62,1.8,0,0,0,2007-02-02 05:28:00
"68406",0.392,0.222,241.21,1.8,0,0,0,2007-02-02 05:29:00
"68407",0.374,0.202,242.05,1.8,0,0,0,2007-02-02 05:30:00
"68408",0.322,0.124,242.39,1.4,0,0,0,2007-02-02 05:31:00
"68409",0.322,0.124,242.64,1.4,0,0,0,2007-02-02 05:32:00
"68410",0.318,0.122,242.16,1.4,0,0,0,2007-02-02 05:33:00
"68411",0.318,0.124,242.36,1.4,0,0,0,2007-02-02 05:34:00
"68412",0.318,0.124,242.28,1.4,0,0,0,2007-02-02 05:35:00
"68413",0.318,0.122,242.01,1.4,0,0,0,2007-02-02 05:36:00
"68414",0.27,0.054,242.14,1.2,0,0,0,2007-02-02 05:37:00
"68415",0.222,0,241.86,1,0,0,0,2007-02-02 05:38:00
"68416",0.222,0,241.52,1,0,0,0,2007-02-02 05:39:00
"68417",0.222,0,242.01,1,0,0,0,2007-02-02 05:40:00
"68418",0.226,0,243.32,1,0,0,0,2007-02-02 05:41:00
"68419",0.226,0,243.61,1,0,0,0,2007-02-02 05:42:00
"68420",0.224,0,242.78,1,0,0,0,2007-02-02 05:43:00
"68421",0.224,0,243.06,1,0,0,0,2007-02-02 05:44:00
"68422",0.224,0,242.99,1,0,0,0,2007-02-02 05:45:00
"68423",0.224,0,242.79,1,0,0,0,2007-02-02 05:46:00
"68424",0.226,0,243.19,1,0,0,0,2007-02-02 05:47:00
"68425",0.222,0,242.07,1,0,0,0,2007-02-02 05:48:00
"68426",0.224,0,242.09,1,0,0,0,2007-02-02 05:49:00
"68427",0.224,0,242.75,1,0,0,0,2007-02-02 05:50:00
"68428",0.224,0,242.87,1,0,0,0,2007-02-02 05:51:00
"68429",0.224,0,242.93,1,0,0,0,2007-02-02 05:52:00
"68430",0.226,0,243.14,1,0,0,0,2007-02-02 05:53:00
"68431",0.224,0,243.15,1,0,0,0,2007-02-02 05:54:00
"68432",0.226,0,243.17,1,0,0,0,2007-02-02 05:55:00
"68433",0.224,0,242.84,1,0,0,0,2007-02-02 05:56:00
"68434",0.224,0,242.57,1,0,0,0,2007-02-02 05:57:00
"68435",0.3,0.08,242.61,1.4,0,0,0,2007-02-02 05:58:00
"68436",0.312,0.114,242.96,1.4,0,1,0,2007-02-02 05:59:00
"68437",0.316,0.116,243.45,1.4,0,1,0,2007-02-02 06:00:00
"68438",0.318,0.122,244.47,1.4,0,1,0,2007-02-02 06:01:00
"68439",0.32,0.124,245.01,1.4,0,2,0,2007-02-02 06:02:00
"68440",0.388,0.192,243.84,1.8,0,1,0,2007-02-02 06:03:00
"68441",0.43,0.262,244.51,2,0,2,0,2007-02-02 06:04:00
"68442",0.424,0.26,244.01,2,0,1,0,2007-02-02 06:05:00
"68443",0.492,0.334,243.71,2.4,0,2,0,2007-02-02 06:06:00
"68444",0.494,0.36,242.87,2.4,0,1,0,2007-02-02 06:07:00
"68445",0.49,0.354,242.05,2.4,0,1,0,2007-02-02 06:08:00
"68446",0.488,0.356,242.35,2.4,0,2,0,2007-02-02 06:09:00
"68447",0.486,0.356,242.3,2.4,0,1,0,2007-02-02 06:10:00
"68448",0.482,0.358,242.63,2.4,0,1,0,2007-02-02 06:11:00
"68449",0.482,0.364,243.77,2.4,0,2,0,2007-02-02 06:12:00
"68450",0.478,0.362,243.44,2.4,0,1,0,2007-02-02 06:13:00
"68451",0.476,0.362,243.48,2.4,0,1,0,2007-02-02 06:14:00
"68452",0.472,0.362,243.22,2.4,0,2,0,2007-02-02 06:15:00
"68453",0.402,0.256,242.91,2,0,1,0,2007-02-02 06:16:00
"68454",0.382,0.226,242.52,1.8,0,1,0,2007-02-02 06:17:00
"68455",0.306,0.116,243.2,1.4,0,1,0,2007-02-02 06:18:00
"68456",0.306,0.116,243.35,1.4,0,2,0,2007-02-02 06:19:00
"68457",0.306,0.118,243.78,1.4,0,1,0,2007-02-02 06:20:00
"68458",0.302,0.114,242.9,1.4,0,1,0,2007-02-02 06:21:00
"68459",0.302,0.114,242.66,1.4,0,1,0,2007-02-02 06:22:00
"68460",0.302,0.116,243.3,1.4,0,2,0,2007-02-02 06:23:00
"68461",0.302,0.116,243.21,1.4,0,1,0,2007-02-02 06:24:00
"68462",0.3,0.112,242.49,1.2,0,1,0,2007-02-02 06:25:00
"68463",0.302,0.118,243.83,1.4,0,1,0,2007-02-02 06:26:00
"68464",0.302,0.118,243.9,1.4,0,1,0,2007-02-02 06:27:00
"68465",0.29,0.096,242.73,1.2,0,1,0,2007-02-02 06:28:00
"68466",0.228,0,242.5,1,0,0,0,2007-02-02 06:29:00
"68467",0.276,0,241.85,1.2,0,0,0,2007-02-02 06:30:00
"68468",0.424,0,241.58,1.8,0,0,0,2007-02-02 06:31:00
"68469",0.422,0,241.28,1.6,0,0,0,2007-02-02 06:32:00
"68470",0.422,0,241.14,1.6,0,0,0,2007-02-02 06:33:00
"68471",0.434,0,241.35,1.8,0,0,0,2007-02-02 06:34:00
"68472",0.538,0,241.39,2.2,0,0,0,2007-02-02 06:35:00
"68473",0.514,0,241.74,2,0,0,0,2007-02-02 06:36:00
"68474",0.842,0,241.21,4,0,0,3,2007-02-02 06:37:00
"68475",2.654,0,239.39,12.4,0,0,18,2007-02-02 06:38:00
"68476",4.862,0,236.93,20.4,0,0,18,2007-02-02 06:39:00
"68477",5.448,0,236.49,23,0,0,18,2007-02-02 06:40:00
"68478",4.414,0,237.26,19.4,0,0,17,2007-02-02 06:41:00
"68479",2.796,0,239.36,11.6,0,0,18,2007-02-02 06:42:00
"68480",3.32,0,238.73,13.8,0,0,17,2007-02-02 06:43:00
"68481",3.208,0.118,239.09,13.6,0,0,18,2007-02-02 06:44:00
"68482",3.042,0.17,239.09,12.8,0,0,17,2007-02-02 06:45:00
"68483",2.646,0.144,240.08,11.4,0,0,18,2007-02-02 06:46:00
"68484",1.954,0.124,239.76,8.2,0,0,18,2007-02-02 06:47:00
"68485",2.262,0.106,239.74,9.4,0,0,17,2007-02-02 06:48:00
